id,images,labels
13534,./images/P13534.jpg,./labels/P13534.txt
13537,./images/P13537.jpg,./labels/P13537.txt
13545,./images/P13545.jpg,./labels/P13545.txt
13547,./images/P13547.jpg,./labels/P13547.txt
13549,./images/P13549.jpg,./labels/P13549.txt
13550,./images/P13550.jpg,./labels/P13550.txt
13557,./images/P13557.jpg,./labels/P13557.txt
13560,./images/P13560.jpg,./labels/P13560.txt
13569,./images/P13569.jpg,./labels/P13569.txt
13572,./images/P13572.jpg,./labels/P13572.txt
13573,./images/P13573.jpg,./labels/P13573.txt
1358,./images/P1358.jpg,./labels/P1358.txt
13585,./images/P13585.jpg,./labels/P13585.txt
13586,./images/P13586.jpg,./labels/P13586.txt
13591,./images/P13591.jpg,./labels/P13591.txt
13597,./images/P13597.jpg,./labels/P13597.txt
13598,./images/P13598.jpg,./labels/P13598.txt
1360,./images/P1360.jpg,./labels/P1360.txt
13600,./images/P13600.jpg,./labels/P13600.txt
13601,./images/P13601.jpg,./labels/P13601.txt
13602,./images/P13602.jpg,./labels/P13602.txt
13604,./images/P13604.jpg,./labels/P13604.txt
13608,./images/P13608.jpg,./labels/P13608.txt
13611,./images/P13611.jpg,./labels/P13611.txt
13612,./images/P13612.jpg,./labels/P13612.txt
13614,./images/P13614.jpg,./labels/P13614.txt
13618,./images/P13618.jpg,./labels/P13618.txt
1362,./images/P1362.jpg,./labels/P1362.txt
13621,./images/P13621.jpg,./labels/P13621.txt
13622,./images/P13622.jpg,./labels/P13622.txt
13625,./images/P13625.jpg,./labels/P13625.txt
13627,./images/P13627.jpg,./labels/P13627.txt
13630,./images/P13630.jpg,./labels/P13630.txt
13633,./images/P13633.jpg,./labels/P13633.txt
13640,./images/P13640.jpg,./labels/P13640.txt
13642,./images/P13642.jpg,./labels/P13642.txt
13646,./images/P13646.jpg,./labels/P13646.txt
1365,./images/P1365.jpg,./labels/P1365.txt
13653,./images/P13653.jpg,./labels/P13653.txt
13655,./images/P13655.jpg,./labels/P13655.txt
13658,./images/P13658.jpg,./labels/P13658.txt
13661,./images/P13661.jpg,./labels/P13661.txt
13664,./images/P13664.jpg,./labels/P13664.txt
1367,./images/P1367.jpg,./labels/P1367.txt
13673,./images/P13673.jpg,./labels/P13673.txt
13674,./images/P13674.jpg,./labels/P13674.txt
13678,./images/P13678.jpg,./labels/P13678.txt
13682,./images/P13682.jpg,./labels/P13682.txt
13688,./images/P13688.jpg,./labels/P13688.txt
1369,./images/P1369.jpg,./labels/P1369.txt
13690,./images/P13690.jpg,./labels/P13690.txt
13693,./images/P13693.jpg,./labels/P13693.txt
13694,./images/P13694.jpg,./labels/P13694.txt
13699,./images/P13699.jpg,./labels/P13699.txt
1370,./images/P1370.jpg,./labels/P1370.txt
13700,./images/P13700.jpg,./labels/P13700.txt
13701,./images/P13701.jpg,./labels/P13701.txt
13702,./images/P13702.jpg,./labels/P13702.txt
13705,./images/P13705.jpg,./labels/P13705.txt
13706,./images/P13706.jpg,./labels/P13706.txt
13710,./images/P13710.jpg,./labels/P13710.txt
13711,./images/P13711.jpg,./labels/P13711.txt
13714,./images/P13714.jpg,./labels/P13714.txt
13722,./images/P13722.jpg,./labels/P13722.txt
13724,./images/P13724.jpg,./labels/P13724.txt
13729,./images/P13729.jpg,./labels/P13729.txt
13733,./images/P13733.jpg,./labels/P13733.txt
13735,./images/P13735.jpg,./labels/P13735.txt
13739,./images/P13739.jpg,./labels/P13739.txt
13743,./images/P13743.jpg,./labels/P13743.txt
13746,./images/P13746.jpg,./labels/P13746.txt
13747,./images/P13747.jpg,./labels/P13747.txt
13748,./images/P13748.jpg,./labels/P13748.txt
13750,./images/P13750.jpg,./labels/P13750.txt
13752,./images/P13752.jpg,./labels/P13752.txt
13758,./images/P13758.jpg,./labels/P13758.txt
13761,./images/P13761.jpg,./labels/P13761.txt
13762,./images/P13762.jpg,./labels/P13762.txt
13764,./images/P13764.jpg,./labels/P13764.txt
13769,./images/P13769.jpg,./labels/P13769.txt
13771,./images/P13771.jpg,./labels/P13771.txt
13773,./images/P13773.jpg,./labels/P13773.txt
13774,./images/P13774.jpg,./labels/P13774.txt
13775,./images/P13775.jpg,./labels/P13775.txt
13776,./images/P13776.jpg,./labels/P13776.txt
13781,./images/P13781.jpg,./labels/P13781.txt
13786,./images/P13786.jpg,./labels/P13786.txt
13796,./images/P13796.jpg,./labels/P13796.txt
13799,./images/P13799.jpg,./labels/P13799.txt
1380,./images/P1380.jpg,./labels/P1380.txt
13804,./images/P13804.jpg,./labels/P13804.txt
13809,./images/P13809.jpg,./labels/P13809.txt
13815,./images/P13815.jpg,./labels/P13815.txt
13817,./images/P13817.jpg,./labels/P13817.txt
13819,./images/P13819.jpg,./labels/P13819.txt
13827,./images/P13827.jpg,./labels/P13827.txt
13831,./images/P13831.jpg,./labels/P13831.txt
13839,./images/P13839.jpg,./labels/P13839.txt
1384,./images/P1384.jpg,./labels/P1384.txt
13842,./images/P13842.jpg,./labels/P13842.txt
13852,./images/P13852.jpg,./labels/P13852.txt
13853,./images/P13853.jpg,./labels/P13853.txt
13863,./images/P13863.jpg,./labels/P13863.txt
13869,./images/P13869.jpg,./labels/P13869.txt
13870,./images/P13870.jpg,./labels/P13870.txt
13871,./images/P13871.jpg,./labels/P13871.txt
13875,./images/P13875.jpg,./labels/P13875.txt
13877,./images/P13877.jpg,./labels/P13877.txt
13878,./images/P13878.jpg,./labels/P13878.txt
1388,./images/P1388.jpg,./labels/P1388.txt
13887,./images/P13887.jpg,./labels/P13887.txt
13889,./images/P13889.jpg,./labels/P13889.txt
1389,./images/P1389.jpg,./labels/P1389.txt
13891,./images/P13891.jpg,./labels/P13891.txt
13900,./images/P13900.jpg,./labels/P13900.txt
13901,./images/P13901.jpg,./labels/P13901.txt
13902,./images/P13902.jpg,./labels/P13902.txt
13903,./images/P13903.jpg,./labels/P13903.txt
13904,./images/P13904.jpg,./labels/P13904.txt
13905,./images/P13905.jpg,./labels/P13905.txt
13908,./images/P13908.jpg,./labels/P13908.txt
13914,./images/P13914.jpg,./labels/P13914.txt
13916,./images/P13916.jpg,./labels/P13916.txt
13918,./images/P13918.jpg,./labels/P13918.txt
13921,./images/P13921.jpg,./labels/P13921.txt
13923,./images/P13923.jpg,./labels/P13923.txt
13926,./images/P13926.jpg,./labels/P13926.txt
13930,./images/P13930.jpg,./labels/P13930.txt
13931,./images/P13931.jpg,./labels/P13931.txt
13932,./images/P13932.jpg,./labels/P13932.txt
13936,./images/P13936.jpg,./labels/P13936.txt
13937,./images/P13937.jpg,./labels/P13937.txt
13939,./images/P13939.jpg,./labels/P13939.txt
1394,./images/P1394.jpg,./labels/P1394.txt
13941,./images/P13941.jpg,./labels/P13941.txt
13953,./images/P13953.jpg,./labels/P13953.txt
13964,./images/P13964.jpg,./labels/P13964.txt
13969,./images/P13969.jpg,./labels/P13969.txt
13971,./images/P13971.jpg,./labels/P13971.txt
13972,./images/P13972.jpg,./labels/P13972.txt
1398,./images/P1398.jpg,./labels/P1398.txt
13980,./images/P13980.jpg,./labels/P13980.txt
13982,./images/P13982.jpg,./labels/P13982.txt
13983,./images/P13983.jpg,./labels/P13983.txt
13984,./images/P13984.jpg,./labels/P13984.txt
13985,./images/P13985.jpg,./labels/P13985.txt
13986,./images/P13986.jpg,./labels/P13986.txt
13989,./images/P13989.jpg,./labels/P13989.txt
13990,./images/P13990.jpg,./labels/P13990.txt
13992,./images/P13992.jpg,./labels/P13992.txt
13993,./images/P13993.jpg,./labels/P13993.txt
13995,./images/P13995.jpg,./labels/P13995.txt
13996,./images/P13996.jpg,./labels/P13996.txt
14009,./images/P14009.jpg,./labels/P14009.txt
14011,./images/P14011.jpg,./labels/P14011.txt
14012,./images/P14012.jpg,./labels/P14012.txt
14032,./images/P14032.jpg,./labels/P14032.txt
14037,./images/P14037.jpg,./labels/P14037.txt
14039,./images/P14039.jpg,./labels/P14039.txt
14040,./images/P14040.jpg,./labels/P14040.txt
14041,./images/P14041.jpg,./labels/P14041.txt
14042,./images/P14042.jpg,./labels/P14042.txt
14045,./images/P14045.jpg,./labels/P14045.txt
14052,./images/P14052.jpg,./labels/P14052.txt
14057,./images/P14057.jpg,./labels/P14057.txt
14061,./images/P14061.jpg,./labels/P14061.txt
14072,./images/P14072.jpg,./labels/P14072.txt
14073,./images/P14073.jpg,./labels/P14073.txt
14074,./images/P14074.jpg,./labels/P14074.txt
14079,./images/P14079.jpg,./labels/P14079.txt
14080,./images/P14080.jpg,./labels/P14080.txt
14081,./images/P14081.jpg,./labels/P14081.txt
14082,./images/P14082.jpg,./labels/P14082.txt
14083,./images/P14083.jpg,./labels/P14083.txt
14085,./images/P14085.jpg,./labels/P14085.txt
14086,./images/P14086.jpg,./labels/P14086.txt
14087,./images/P14087.jpg,./labels/P14087.txt
14090,./images/P14090.jpg,./labels/P14090.txt
14096,./images/P14096.jpg,./labels/P14096.txt
14097,./images/P14097.jpg,./labels/P14097.txt
14098,./images/P14098.jpg,./labels/P14098.txt
14107,./images/P14107.jpg,./labels/P14107.txt
14108,./images/P14108.jpg,./labels/P14108.txt
14122,./images/P14122.jpg,./labels/P14122.txt
14123,./images/P14123.jpg,./labels/P14123.txt
14124,./images/P14124.jpg,./labels/P14124.txt
14125,./images/P14125.jpg,./labels/P14125.txt
14127,./images/P14127.jpg,./labels/P14127.txt
14129,./images/P14129.jpg,./labels/P14129.txt
14130,./images/P14130.jpg,./labels/P14130.txt
14131,./images/P14131.jpg,./labels/P14131.txt
14133,./images/P14133.jpg,./labels/P14133.txt
14135,./images/P14135.jpg,./labels/P14135.txt
14140,./images/P14140.jpg,./labels/P14140.txt
14141,./images/P14141.jpg,./labels/P14141.txt
14157,./images/P14157.jpg,./labels/P14157.txt
14160,./images/P14160.jpg,./labels/P14160.txt
14165,./images/P14165.jpg,./labels/P14165.txt
14168,./images/P14168.jpg,./labels/P14168.txt
14169,./images/P14169.jpg,./labels/P14169.txt
14170,./images/P14170.jpg,./labels/P14170.txt
14174,./images/P14174.jpg,./labels/P14174.txt
14175,./images/P14175.jpg,./labels/P14175.txt
14176,./images/P14176.jpg,./labels/P14176.txt
14180,./images/P14180.jpg,./labels/P14180.txt
14188,./images/P14188.jpg,./labels/P14188.txt
14190,./images/P14190.jpg,./labels/P14190.txt
14192,./images/P14192.jpg,./labels/P14192.txt
14199,./images/P14199.jpg,./labels/P14199.txt
14200,./images/P14200.jpg,./labels/P14200.txt
14202,./images/P14202.jpg,./labels/P14202.txt
14211,./images/P14211.jpg,./labels/P14211.txt
14212,./images/P14212.jpg,./labels/P14212.txt
14215,./images/P14215.jpg,./labels/P14215.txt
14219,./images/P14219.jpg,./labels/P14219.txt
14224,./images/P14224.jpg,./labels/P14224.txt
14226,./images/P14226.jpg,./labels/P14226.txt
14227,./images/P14227.jpg,./labels/P14227.txt
14229,./images/P14229.jpg,./labels/P14229.txt
14231,./images/P14231.jpg,./labels/P14231.txt
14233,./images/P14233.jpg,./labels/P14233.txt
14237,./images/P14237.jpg,./labels/P14237.txt
14242,./images/P14242.jpg,./labels/P14242.txt
14244,./images/P14244.jpg,./labels/P14244.txt
14251,./images/P14251.jpg,./labels/P14251.txt
14253,./images/P14253.jpg,./labels/P14253.txt
14254,./images/P14254.jpg,./labels/P14254.txt
14259,./images/P14259.jpg,./labels/P14259.txt
14261,./images/P14261.jpg,./labels/P14261.txt
14263,./images/P14263.jpg,./labels/P14263.txt
14265,./images/P14265.jpg,./labels/P14265.txt
14269,./images/P14269.jpg,./labels/P14269.txt
14270,./images/P14270.jpg,./labels/P14270.txt
14271,./images/P14271.jpg,./labels/P14271.txt
14274,./images/P14274.jpg,./labels/P14274.txt
14277,./images/P14277.jpg,./labels/P14277.txt
14281,./images/P14281.jpg,./labels/P14281.txt
14285,./images/P14285.jpg,./labels/P14285.txt
14286,./images/P14286.jpg,./labels/P14286.txt
14289,./images/P14289.jpg,./labels/P14289.txt
14299,./images/P14299.jpg,./labels/P14299.txt
14300,./images/P14300.jpg,./labels/P14300.txt
14301,./images/P14301.jpg,./labels/P14301.txt
14304,./images/P14304.jpg,./labels/P14304.txt
14307,./images/P14307.jpg,./labels/P14307.txt
14310,./images/P14310.jpg,./labels/P14310.txt
14312,./images/P14312.jpg,./labels/P14312.txt
14314,./images/P14314.jpg,./labels/P14314.txt
14315,./images/P14315.jpg,./labels/P14315.txt
14316,./images/P14316.jpg,./labels/P14316.txt
14318,./images/P14318.jpg,./labels/P14318.txt
14330,./images/P14330.jpg,./labels/P14330.txt
14331,./images/P14331.jpg,./labels/P14331.txt
14333,./images/P14333.jpg,./labels/P14333.txt
14335,./images/P14335.jpg,./labels/P14335.txt
14336,./images/P14336.jpg,./labels/P14336.txt
14343,./images/P14343.jpg,./labels/P14343.txt
14344,./images/P14344.jpg,./labels/P14344.txt
14350,./images/P14350.jpg,./labels/P14350.txt
14351,./images/P14351.jpg,./labels/P14351.txt
14353,./images/P14353.jpg,./labels/P14353.txt
14361,./images/P14361.jpg,./labels/P14361.txt
14376,./images/P14376.jpg,./labels/P14376.txt
14378,./images/P14378.jpg,./labels/P14378.txt
14385,./images/P14385.jpg,./labels/P14385.txt
14389,./images/P14389.jpg,./labels/P14389.txt
14396,./images/P14396.jpg,./labels/P14396.txt
14406,./images/P14406.jpg,./labels/P14406.txt
14410,./images/P14410.jpg,./labels/P14410.txt
14415,./images/P14415.jpg,./labels/P14415.txt
14416,./images/P14416.jpg,./labels/P14416.txt
14417,./images/P14417.jpg,./labels/P14417.txt
14420,./images/P14420.jpg,./labels/P14420.txt
14426,./images/P14426.jpg,./labels/P14426.txt
14428,./images/P14428.jpg,./labels/P14428.txt
14431,./images/P14431.jpg,./labels/P14431.txt
14437,./images/P14437.jpg,./labels/P14437.txt
14442,./images/P14442.jpg,./labels/P14442.txt
14444,./images/P14444.jpg,./labels/P14444.txt
14446,./images/P14446.jpg,./labels/P14446.txt
14448,./images/P14448.jpg,./labels/P14448.txt
14449,./images/P14449.jpg,./labels/P14449.txt
14451,./images/P14451.jpg,./labels/P14451.txt
14452,./images/P14452.jpg,./labels/P14452.txt
14453,./images/P14453.jpg,./labels/P14453.txt
14460,./images/P14460.jpg,./labels/P14460.txt
14462,./images/P14462.jpg,./labels/P14462.txt
14464,./images/P14464.jpg,./labels/P14464.txt
14467,./images/P14467.jpg,./labels/P14467.txt
14468,./images/P14468.jpg,./labels/P14468.txt
14469,./images/P14469.jpg,./labels/P14469.txt
14471,./images/P14471.jpg,./labels/P14471.txt
14476,./images/P14476.jpg,./labels/P14476.txt
14483,./images/P14483.jpg,./labels/P14483.txt
14484,./images/P14484.jpg,./labels/P14484.txt
14487,./images/P14487.jpg,./labels/P14487.txt
14489,./images/P14489.jpg,./labels/P14489.txt
14495,./images/P14495.jpg,./labels/P14495.txt
14497,./images/P14497.jpg,./labels/P14497.txt
14499,./images/P14499.jpg,./labels/P14499.txt
14501,./images/P14501.jpg,./labels/P14501.txt
14503,./images/P14503.jpg,./labels/P14503.txt
14505,./images/P14505.jpg,./labels/P14505.txt
14506,./images/P14506.jpg,./labels/P14506.txt
14508,./images/P14508.jpg,./labels/P14508.txt
14509,./images/P14509.jpg,./labels/P14509.txt
14511,./images/P14511.jpg,./labels/P14511.txt
14522,./images/P14522.jpg,./labels/P14522.txt
14525,./images/P14525.jpg,./labels/P14525.txt
14527,./images/P14527.jpg,./labels/P14527.txt
14530,./images/P14530.jpg,./labels/P14530.txt
14534,./images/P14534.jpg,./labels/P14534.txt
14541,./images/P14541.jpg,./labels/P14541.txt
14542,./images/P14542.jpg,./labels/P14542.txt
14547,./images/P14547.jpg,./labels/P14547.txt
14548,./images/P14548.jpg,./labels/P14548.txt
14549,./images/P14549.jpg,./labels/P14549.txt
14552,./images/P14552.jpg,./labels/P14552.txt
14553,./images/P14553.jpg,./labels/P14553.txt
14558,./images/P14558.jpg,./labels/P14558.txt
14562,./images/P14562.jpg,./labels/P14562.txt
14565,./images/P14565.jpg,./labels/P14565.txt
14567,./images/P14567.jpg,./labels/P14567.txt
14569,./images/P14569.jpg,./labels/P14569.txt
14571,./images/P14571.jpg,./labels/P14571.txt
14572,./images/P14572.jpg,./labels/P14572.txt
14574,./images/P14574.jpg,./labels/P14574.txt
14576,./images/P14576.jpg,./labels/P14576.txt
14577,./images/P14577.jpg,./labels/P14577.txt
14578,./images/P14578.jpg,./labels/P14578.txt
14580,./images/P14580.jpg,./labels/P14580.txt
14589,./images/P14589.jpg,./labels/P14589.txt
14592,./images/P14592.jpg,./labels/P14592.txt
14598,./images/P14598.jpg,./labels/P14598.txt
14603,./images/P14603.jpg,./labels/P14603.txt
14607,./images/P14607.jpg,./labels/P14607.txt
14611,./images/P14611.jpg,./labels/P14611.txt
14612,./images/P14612.jpg,./labels/P14612.txt
14616,./images/P14616.jpg,./labels/P14616.txt
14618,./images/P14618.jpg,./labels/P14618.txt
14621,./images/P14621.jpg,./labels/P14621.txt
14622,./images/P14622.jpg,./labels/P14622.txt
14623,./images/P14623.jpg,./labels/P14623.txt
14624,./images/P14624.jpg,./labels/P14624.txt
14625,./images/P14625.jpg,./labels/P14625.txt
14626,./images/P14626.jpg,./labels/P14626.txt
14627,./images/P14627.jpg,./labels/P14627.txt
14628,./images/P14628.jpg,./labels/P14628.txt
14632,./images/P14632.jpg,./labels/P14632.txt
14635,./images/P14635.jpg,./labels/P14635.txt
14638,./images/P14638.jpg,./labels/P14638.txt
14639,./images/P14639.jpg,./labels/P14639.txt
14641,./images/P14641.jpg,./labels/P14641.txt
14642,./images/P14642.jpg,./labels/P14642.txt
14644,./images/P14644.jpg,./labels/P14644.txt
14647,./images/P14647.jpg,./labels/P14647.txt
14649,./images/P14649.jpg,./labels/P14649.txt
14657,./images/P14657.jpg,./labels/P14657.txt
14658,./images/P14658.jpg,./labels/P14658.txt
14661,./images/P14661.jpg,./labels/P14661.txt
14664,./images/P14664.jpg,./labels/P14664.txt
14666,./images/P14666.jpg,./labels/P14666.txt
14671,./images/P14671.jpg,./labels/P14671.txt
14673,./images/P14673.jpg,./labels/P14673.txt
14677,./images/P14677.jpg,./labels/P14677.txt
14678,./images/P14678.jpg,./labels/P14678.txt
14682,./images/P14682.jpg,./labels/P14682.txt
14683,./images/P14683.jpg,./labels/P14683.txt
14684,./images/P14684.jpg,./labels/P14684.txt
14687,./images/P14687.jpg,./labels/P14687.txt
14688,./images/P14688.jpg,./labels/P14688.txt
14689,./images/P14689.jpg,./labels/P14689.txt
14693,./images/P14693.jpg,./labels/P14693.txt
14695,./images/P14695.jpg,./labels/P14695.txt
14696,./images/P14696.jpg,./labels/P14696.txt
14697,./images/P14697.jpg,./labels/P14697.txt
14698,./images/P14698.jpg,./labels/P14698.txt
14699,./images/P14699.jpg,./labels/P14699.txt
14700,./images/P14700.jpg,./labels/P14700.txt
14702,./images/P14702.jpg,./labels/P14702.txt
14706,./images/P14706.jpg,./labels/P14706.txt
14707,./images/P14707.jpg,./labels/P14707.txt
14708,./images/P14708.jpg,./labels/P14708.txt
14715,./images/P14715.jpg,./labels/P14715.txt
14717,./images/P14717.jpg,./labels/P14717.txt
14719,./images/P14719.jpg,./labels/P14719.txt
14720,./images/P14720.jpg,./labels/P14720.txt
14721,./images/P14721.jpg,./labels/P14721.txt
14722,./images/P14722.jpg,./labels/P14722.txt
1473,./images/P1473.jpg,./labels/P1473.txt
14730,./images/P14730.jpg,./labels/P14730.txt
14731,./images/P14731.jpg,./labels/P14731.txt
14738,./images/P14738.jpg,./labels/P14738.txt
14739,./images/P14739.jpg,./labels/P14739.txt
14741,./images/P14741.jpg,./labels/P14741.txt
14742,./images/P14742.jpg,./labels/P14742.txt
14744,./images/P14744.jpg,./labels/P14744.txt
14745,./images/P14745.jpg,./labels/P14745.txt
14748,./images/P14748.jpg,./labels/P14748.txt
14750,./images/P14750.jpg,./labels/P14750.txt
14751,./images/P14751.jpg,./labels/P14751.txt
14753,./images/P14753.jpg,./labels/P14753.txt
14757,./images/P14757.jpg,./labels/P14757.txt
14759,./images/P14759.jpg,./labels/P14759.txt
14761,./images/P14761.jpg,./labels/P14761.txt
14763,./images/P14763.jpg,./labels/P14763.txt
14764,./images/P14764.jpg,./labels/P14764.txt
14765,./images/P14765.jpg,./labels/P14765.txt
14768,./images/P14768.jpg,./labels/P14768.txt
14770,./images/P14770.jpg,./labels/P14770.txt
14773,./images/P14773.jpg,./labels/P14773.txt
14780,./images/P14780.jpg,./labels/P14780.txt
14786,./images/P14786.jpg,./labels/P14786.txt
14790,./images/P14790.jpg,./labels/P14790.txt
14791,./images/P14791.jpg,./labels/P14791.txt
14795,./images/P14795.jpg,./labels/P14795.txt
14796,./images/P14796.jpg,./labels/P14796.txt
14798,./images/P14798.jpg,./labels/P14798.txt
14801,./images/P14801.jpg,./labels/P14801.txt
14806,./images/P14806.jpg,./labels/P14806.txt
14812,./images/P14812.jpg,./labels/P14812.txt
14815,./images/P14815.jpg,./labels/P14815.txt
14817,./images/P14817.jpg,./labels/P14817.txt
14819,./images/P14819.jpg,./labels/P14819.txt
14821,./images/P14821.jpg,./labels/P14821.txt
14828,./images/P14828.jpg,./labels/P14828.txt
14829,./images/P14829.jpg,./labels/P14829.txt
14833,./images/P14833.jpg,./labels/P14833.txt
14835,./images/P14835.jpg,./labels/P14835.txt
14842,./images/P14842.jpg,./labels/P14842.txt
14844,./images/P14844.jpg,./labels/P14844.txt
14846,./images/P14846.jpg,./labels/P14846.txt
14850,./images/P14850.jpg,./labels/P14850.txt
14854,./images/P14854.jpg,./labels/P14854.txt
14863,./images/P14863.jpg,./labels/P14863.txt
14864,./images/P14864.jpg,./labels/P14864.txt
14873,./images/P14873.jpg,./labels/P14873.txt
14877,./images/P14877.jpg,./labels/P14877.txt
14879,./images/P14879.jpg,./labels/P14879.txt
14881,./images/P14881.jpg,./labels/P14881.txt
14882,./images/P14882.jpg,./labels/P14882.txt
14884,./images/P14884.jpg,./labels/P14884.txt
14885,./images/P14885.jpg,./labels/P14885.txt
14886,./images/P14886.jpg,./labels/P14886.txt
14889,./images/P14889.jpg,./labels/P14889.txt
14890,./images/P14890.jpg,./labels/P14890.txt
14891,./images/P14891.jpg,./labels/P14891.txt
14893,./images/P14893.jpg,./labels/P14893.txt
14894,./images/P14894.jpg,./labels/P14894.txt
14895,./images/P14895.jpg,./labels/P14895.txt
14898,./images/P14898.jpg,./labels/P14898.txt
14900,./images/P14900.jpg,./labels/P14900.txt
14908,./images/P14908.jpg,./labels/P14908.txt
14912,./images/P14912.jpg,./labels/P14912.txt
14913,./images/P14913.jpg,./labels/P14913.txt
14914,./images/P14914.jpg,./labels/P14914.txt
14918,./images/P14918.jpg,./labels/P14918.txt
14921,./images/P14921.jpg,./labels/P14921.txt
14922,./images/P14922.jpg,./labels/P14922.txt
14923,./images/P14923.jpg,./labels/P14923.txt
14926,./images/P14926.jpg,./labels/P14926.txt
14934,./images/P14934.jpg,./labels/P14934.txt
14939,./images/P14939.jpg,./labels/P14939.txt
14942,./images/P14942.jpg,./labels/P14942.txt
14943,./images/P14943.jpg,./labels/P14943.txt
14944,./images/P14944.jpg,./labels/P14944.txt
14946,./images/P14946.jpg,./labels/P14946.txt
14947,./images/P14947.jpg,./labels/P14947.txt
14950,./images/P14950.jpg,./labels/P14950.txt
14951,./images/P14951.jpg,./labels/P14951.txt
14955,./images/P14955.jpg,./labels/P14955.txt
14958,./images/P14958.jpg,./labels/P14958.txt
14961,./images/P14961.jpg,./labels/P14961.txt
14962,./images/P14962.jpg,./labels/P14962.txt
14964,./images/P14964.jpg,./labels/P14964.txt
14968,./images/P14968.jpg,./labels/P14968.txt
14973,./images/P14973.jpg,./labels/P14973.txt
14975,./images/P14975.jpg,./labels/P14975.txt
14976,./images/P14976.jpg,./labels/P14976.txt
14977,./images/P14977.jpg,./labels/P14977.txt
14978,./images/P14978.jpg,./labels/P14978.txt
14979,./images/P14979.jpg,./labels/P14979.txt
14980,./images/P14980.jpg,./labels/P14980.txt
14984,./images/P14984.jpg,./labels/P14984.txt
14992,./images/P14992.jpg,./labels/P14992.txt
14994,./images/P14994.jpg,./labels/P14994.txt
14995,./images/P14995.jpg,./labels/P14995.txt
15000,./images/P15000.jpg,./labels/P15000.txt
15001,./images/P15001.jpg,./labels/P15001.txt
15007,./images/P15007.jpg,./labels/P15007.txt
15013,./images/P15013.jpg,./labels/P15013.txt
15015,./images/P15015.jpg,./labels/P15015.txt
15019,./images/P15019.jpg,./labels/P15019.txt
15020,./images/P15020.jpg,./labels/P15020.txt
15021,./images/P15021.jpg,./labels/P15021.txt
15022,./images/P15022.jpg,./labels/P15022.txt
15023,./images/P15023.jpg,./labels/P15023.txt
15028,./images/P15028.jpg,./labels/P15028.txt
15032,./images/P15032.jpg,./labels/P15032.txt
15042,./images/P15042.jpg,./labels/P15042.txt
15043,./images/P15043.jpg,./labels/P15043.txt
15046,./images/P15046.jpg,./labels/P15046.txt
15051,./images/P15051.jpg,./labels/P15051.txt
15053,./images/P15053.jpg,./labels/P15053.txt
15059,./images/P15059.jpg,./labels/P15059.txt
15061,./images/P15061.jpg,./labels/P15061.txt
15065,./images/P15065.jpg,./labels/P15065.txt
15067,./images/P15067.jpg,./labels/P15067.txt
15068,./images/P15068.jpg,./labels/P15068.txt
15071,./images/P15071.jpg,./labels/P15071.txt
15072,./images/P15072.jpg,./labels/P15072.txt
15073,./images/P15073.jpg,./labels/P15073.txt
15076,./images/P15076.jpg,./labels/P15076.txt
15077,./images/P15077.jpg,./labels/P15077.txt
15078,./images/P15078.jpg,./labels/P15078.txt
15080,./images/P15080.jpg,./labels/P15080.txt
15085,./images/P15085.jpg,./labels/P15085.txt
15087,./images/P15087.jpg,./labels/P15087.txt
15088,./images/P15088.jpg,./labels/P15088.txt
15092,./images/P15092.jpg,./labels/P15092.txt
15098,./images/P15098.jpg,./labels/P15098.txt
15099,./images/P15099.jpg,./labels/P15099.txt
15103,./images/P15103.jpg,./labels/P15103.txt
15109,./images/P15109.jpg,./labels/P15109.txt
15113,./images/P15113.jpg,./labels/P15113.txt
15117,./images/P15117.jpg,./labels/P15117.txt
15125,./images/P15125.jpg,./labels/P15125.txt
15128,./images/P15128.jpg,./labels/P15128.txt
15129,./images/P15129.jpg,./labels/P15129.txt
15130,./images/P15130.jpg,./labels/P15130.txt
15132,./images/P15132.jpg,./labels/P15132.txt
15135,./images/P15135.jpg,./labels/P15135.txt
15137,./images/P15137.jpg,./labels/P15137.txt
15146,./images/P15146.jpg,./labels/P15146.txt
15152,./images/P15152.jpg,./labels/P15152.txt
15153,./images/P15153.jpg,./labels/P15153.txt
15156,./images/P15156.jpg,./labels/P15156.txt
15157,./images/P15157.jpg,./labels/P15157.txt
15161,./images/P15161.jpg,./labels/P15161.txt
15166,./images/P15166.jpg,./labels/P15166.txt
15168,./images/P15168.jpg,./labels/P15168.txt
15171,./images/P15171.jpg,./labels/P15171.txt
15175,./images/P15175.jpg,./labels/P15175.txt
15180,./images/P15180.jpg,./labels/P15180.txt
15182,./images/P15182.jpg,./labels/P15182.txt
15183,./images/P15183.jpg,./labels/P15183.txt
15184,./images/P15184.jpg,./labels/P15184.txt
15186,./images/P15186.jpg,./labels/P15186.txt
15189,./images/P15189.jpg,./labels/P15189.txt
15190,./images/P15190.jpg,./labels/P15190.txt
15191,./images/P15191.jpg,./labels/P15191.txt
15193,./images/P15193.jpg,./labels/P15193.txt
15194,./images/P15194.jpg,./labels/P15194.txt
15195,./images/P15195.jpg,./labels/P15195.txt
15196,./images/P15196.jpg,./labels/P15196.txt
15201,./images/P15201.jpg,./labels/P15201.txt
15203,./images/P15203.jpg,./labels/P15203.txt
15212,./images/P15212.jpg,./labels/P15212.txt
15214,./images/P15214.jpg,./labels/P15214.txt
